,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,49.73,49.88,50.15,49.36,49.66,49.20,50.96,50.32,50.27,49.34,49.55,48.59,51.30,49.85,51.01
thld:0.020,50.98,50.99,51.66,50.93,51.10,50.77,52.17,52.00,52.22,50.72,50.27,50.29,53.02,51.44,52.12
thld:0.025,51.45,51.51,52.30,51.43,51.43,52.20,53.31,53.44,53.32,51.73,51.21,51.92,53.92,53.96,53.68
thld:0.030,51.56,51.62,52.54,51.64,51.92,52.82,53.87,53.80,53.64,52.28,52.36,52.26,54.34,54.79,55.31
thld:0.035,51.77,51.54,52.27,52.48,51.95,53.53,54.33,54.06,54.49,51.80,52.92,52.04,53.59,55.38,55.54
thld:0.040,52.11,51.70,52.25,52.22,51.92,54.05,54.69,54.65,55.58,52.95,53.10,52.17,54.40,55.53,56.35
thld:0.045,52.23,51.58,52.02,52.25,52.33,54.77,55.01,55.49,56.76,53.84,53.72,53.59,55.79,56.40,56.71
thld:0.050,52.15,51.27,52.01,52.44,52.78,54.35,55.71,55.66,58.25,54.53,54.75,54.37,57.08,56.09,56.25
thld:0.100,54.10,52.10,52.82,53.36,55.01,51.80,55.73,59.05,61.92,64.32,59.47,56.99,56.41,58.21,61.86
