,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50.82,52.64,52.55,50.91,48.15,49.84,48.73,47.69,49.45,49.32,50.98,47.83,64.86,68.75,60.00
thld:0.020,51.89,54.18,53.68,51.81,50.00,53.20,51.25,50.00,49.35,56.90,55.56,46.15,60.71,67.86,52.38
thld:0.025,52.70,55.20,53.66,52.37,53.35,54.85,55.20,53.93,55.38,56.25,52.78,54.55,59.26,68.18,55.00
thld:0.030,52.73,55.69,54.04,51.37,53.09,55.90,50.51,55.71,58.18,51.16,51.72,55.56,64.00,66.67,52.63
thld:0.035,52.90,54.18,53.12,52.52,53.89,57.38,53.16,52.73,60.00,50.00,54.55,57.14,68.42,66.67,47.06
thld:0.040,52.05,53.07,53.48,52.24,54.43,55.00,51.61,55.81,57.14,55.00,58.82,63.16,66.67,64.71,53.33
thld:0.045,51.98,52.67,53.37,53.40,54.89,65.38,55.10,68.75,64.00,60.00,53.33,64.29,63.64,53.85,60.00
thld:0.050,51.74,51.38,50.78,55.42,56.76,61.90,57.14,76.92,73.68,63.64,75.00,58.33,55.56,50.00,33.33
thld:0.100,55.53,46.08,48.08,58.33,50.00,45.45,28.57,75.00,100.00,0.00,0.00,0.00,0.00,33.33,0.00
