,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50.20,49.35,51.45,47.42,45.68,49.18,54.92,51.89,51.20,50.00,45.45,43.10,50.00,39.47,54.84
thld:0.020,51.14,50.76,52.15,49.27,47.84,50.91,57.50,51.28,54.63,47.44,45.76,45.10,46.51,30.30,57.69
thld:0.025,50.90,49.69,52.32,50.68,50.64,52.81,59.88,52.67,52.81,53.23,46.00,47.50,46.15,34.48,54.55
thld:0.030,50.74,49.72,52.25,50.56,47.73,53.96,57.34,54.63,54.55,58.49,46.51,48.48,53.33,42.11,52.94
thld:0.035,50.85,50.00,51.11,50.93,48.26,57.69,63.16,58.62,50.00,60.47,42.86,53.85,56.00,35.29,50.00
thld:0.040,50.65,49.52,51.25,48.01,50.00,54.62,68.09,62.86,53.06,57.50,41.94,50.00,57.89,40.00,50.00
thld:0.045,50.22,49.16,50.30,50.39,50.98,53.85,65.28,66.04,60.98,58.06,39.13,50.00,52.94,50.00,60.00
thld:0.050,50.19,48.40,48.80,49.24,49.57,56.25,64.52,68.09,52.94,54.17,42.11,53.85,61.54,50.00,80.00
thld:0.100,50.31,42.86,48.57,37.93,30.00,40.00,33.33,0.00,33.33,50.00,33.33,66.67,100.00,100.00,0.00
