,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,49.67,49.98,50.28,50.34,50.34,50.35,50.39,50.36,50.39
thld:0.020,50.93,51.15,51.59,51.49,51.69,51.67,51.70,51.61,51.66
thld:0.025,51.13,51.54,51.83,51.92,52.18,52.12,52.21,52.14,52.26
thld:0.030,51.52,51.49,51.94,52.26,52.57,52.60,52.68,52.73,52.79
thld:0.035,51.76,51.61,52.61,53.00,53.43,53.50,53.67,53.76,53.91
thld:0.040,51.78,51.85,52.83,53.58,54.11,54.12,54.39,54.57,54.69
thld:0.045,51.49,51.84,52.97,53.91,54.52,54.73,54.90,55.14,55.37
thld:0.050,51.25,52.38,53.30,54.51,55.15,55.35,55.76,55.89,56.11
thld:0.100,50.42,49.71,52.17,56.83,58.00,58.32,58.74,59.95,60.25
