,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50.94,52.42,52.54,51.38,47.75,49.52,48.50,45.45,49.02,48.65,51.85,48.89,63.16,68.75,58.33
thld:0.020,52.18,53.93,54.03,52.97,50.60,51.47,49.71,47.83,49.45,54.24,59.57,51.22,62.50,68.97,58.33
thld:0.025,53.27,55.35,55.00,54.19,51.92,53.59,53.33,52.08,53.25,54.72,56.41,56.76,63.33,69.23,57.14
thld:0.030,53.89,55.80,54.90,52.66,53.05,57.56,51.97,51.25,54.41,51.02,57.14,58.06,66.67,69.23,57.14
thld:0.035,54.16,55.48,55.28,51.98,52.92,60.57,55.45,49.28,53.23,52.27,57.14,53.85,63.64,66.67,52.63
thld:0.040,54.18,55.48,54.93,52.21,54.32,59.38,53.68,53.97,53.85,51.35,59.26,57.14,57.14,65.00,55.56
thld:0.045,54.52,55.70,55.27,53.78,55.41,64.03,56.32,57.63,57.78,51.52,61.54,61.11,62.50,61.11,60.00
thld:0.050,54.64,55.24,55.71,53.00,55.21,64.04,55.26,60.78,60.53,51.85,65.22,68.75,62.50,60.00,53.85
thld:0.100,52.65,52.93,50.86,52.33,55.56,60.61,52.63,82.35,77.78,100.00,100.00,57.14,60.00,50.00,50.00
