,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,46.68,47.17,47.06,47.16,47.15,46.94,47.10,46.89,46.72,47.17,46.72,46.94,47.42,46.96,46.94
thld:0.020,48.71,48.98,48.78,48.89,49.16,48.54,48.95,48.60,48.52,48.92,48.37,48.80,49.00,48.70,48.88
thld:0.025,49.66,49.84,49.81,49.97,49.95,49.46,49.91,49.61,49.39,50.00,49.32,49.60,49.97,49.35,49.94
thld:0.030,50.04,50.60,50.37,50.34,50.53,49.73,50.14,50.31,49.85,50.29,49.90,50.01,50.55,49.62,50.74
thld:0.035,50.01,51.12,50.63,50.60,50.95,50.17,50.43,50.65,50.51,50.57,50.38,50.39,50.84,50.03,50.96
thld:0.040,50.33,51.28,50.79,50.74,50.92,50.35,50.46,50.80,50.55,51.09,50.62,50.61,50.86,50.23,51.30
thld:0.045,50.42,51.37,50.86,50.91,51.20,50.73,50.52,51.19,51.05,51.15,50.83,50.61,51.02,50.53,51.48
thld:0.050,50.93,51.91,51.12,51.04,51.28,51.18,50.90,51.10,51.42,51.43,51.23,50.79,50.90,50.68,51.42
thld:0.100,52.72,55.03,52.91,52.48,53.48,53.70,52.51,51.78,53.42,53.58,52.78,53.18,52.04,52.91,52.40
