,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,47.08,44.12,43.99,47.44,45.60,49.18,47.78,48.43,46.10,47.74,48.77,51.35,45.32,46.55,41.86
thld:0.020,48.95,45.89,45.68,49.02,46.54,51.62,48.39,50.11,51.02,50.77,53.40,51.09,47.08,49.01,45.73
thld:0.025,50.51,47.90,46.63,49.95,47.26,52.08,50.59,50.97,52.84,48.81,53.79,48.78,46.19,46.20,48.59
thld:0.030,50.86,47.33,45.71,49.12,47.77,50.63,50.11,50.40,52.70,50.76,56.22,52.09,48.37,50.60,51.28
thld:0.035,51.48,47.63,46.60,49.66,47.75,51.54,51.27,50.47,52.01,52.99,55.61,52.94,50.63,52.11,51.05
thld:0.040,52.37,47.54,45.21,50.23,47.62,50.00,49.57,50.76,50.63,52.48,53.45,51.50,48.41,52.00,47.01
thld:0.045,52.04,46.89,46.50,50.45,46.86,50.82,48.65,48.90,50.75,51.72,49.38,50.68,47.32,52.88,46.39
thld:0.050,52.68,45.71,44.74,49.28,48.19,50.60,48.00,49.50,49.11,50.34,48.25,48.80,46.46,50.53,43.68
thld:0.100,57.02,46.32,37.74,49.55,44.78,45.90,41.18,53.19,48.57,35.29,44.83,25.93,25.93,33.33,36.36
