,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,48.67,49.08,48.80,49.78,49.67,48.54,48.64,47.47,47.67,48.17,47.62,46.98,47.50,49.26,48.32
thld:0.020,49.85,50.39,50.32,51.10,50.87,50.00,49.67,48.49,48.67,49.49,49.41,48.90,49.54,50.68,48.98
thld:0.025,50.43,51.10,50.92,51.71,51.36,50.35,49.74,48.69,48.82,50.21,49.93,49.71,49.77,50.84,49.87
thld:0.030,50.51,50.97,51.00,51.77,51.47,49.90,49.36,49.09,48.77,50.66,49.59,49.25,49.63,50.43,49.90
thld:0.035,50.54,50.85,51.12,51.95,51.30,49.81,49.14,49.06,48.85,50.52,49.67,49.16,49.04,50.29,48.82
thld:0.040,50.60,50.73,50.86,51.91,51.67,49.97,48.47,48.21,48.10,49.87,50.26,49.33,49.29,51.53,49.24
thld:0.045,50.58,50.54,50.71,51.82,51.88,49.69,48.25,48.23,48.26,49.15,49.36,48.71,49.32,51.17,49.46
thld:0.050,50.61,50.62,50.82,51.96,51.73,49.96,47.33,47.60,47.23,48.82,48.73,47.26,48.63,50.59,48.87
thld:0.100,51.19,50.87,50.56,51.56,49.95,49.89,45.81,44.05,45.36,47.12,47.14,46.53,47.08,48.00,42.25
