,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,9665,11426,11525,11660,11656,11667,11679,11656,11659
thld:0.020,11290,11696,11797,11957,11937,12025,12037,12057,12003
thld:0.025,11414,11786,11899,12106,12109,12248,12252,12278,12299
thld:0.030,11431,11825,11901,12091,12183,12281,12309,12389,12409
thld:0.035,11403,11815,11937,12175,12286,12340,12422,12488,12466
thld:0.040,11358,11815,11900,12194,12271,12366,12335,12519,12508
thld:0.045,11392,11815,11889,12176,12254,12461,12564,12630,12654
thld:0.050,11404,11793,11897,12227,12302,12574,12606,12692,12754
thld:0.100,11372,11714,11870,12269,12422,12636,12846,13116,13181
