,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,7190,2025,906,451,259,179,134,96,64,48,30,25,25,15,17
thld:0.020,6261,1770,799,405,233,168,115,80,59,37,27,23,20,10,15
thld:0.025,5157,1426,666,337,199,141,103,69,47,33,23,19,18,10,12
thld:0.030,4122,1145,535,271,147,109,82,59,42,31,20,16,16,8,9
thld:0.035,3302,937,414,218,111,90,72,51,31,26,15,14,14,6,7
thld:0.040,2647,718,328,157,93,71,64,44,26,23,13,11,11,6,5
thld:0.045,2099,554,255,128,78,56,47,35,25,18,9,10,9,7,6
thld:0.050,1691,438,203,97,57,45,40,32,18,13,8,7,8,5,4
thld:0.100,244,66,34,11,3,4,3,0,1,1,1,2,3,1,0
