,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,1510,829,626,518,394,359,291,246,201,169,159,152,121,108,90
thld:0.020,1487,816,613,500,377,351,271,233,200,164,157,141,113,99,91
thld:0.025,1446,785,574,468,353,325,257,211,186,143,142,120,97,85,86
thld:0.030,1325,700,506,419,322,280,221,187,166,133,131,112,89,84,80
thld:0.035,1200,614,459,367,286,251,202,162,142,124,114,99,80,74,73
thld:0.040,1095,540,396,325,250,213,171,133,120,106,93,86,61,65,55
thld:0.045,980,467,359,282,209,186,144,111,101,90,79,75,53,55,45
thld:0.050,893,410,302,241,186,168,120,99,83,75,69,61,46,48,38
thld:0.100,268,107,60,55,30,28,28,25,17,12,13,7,7,7,8
