,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,139374,157809,159230,159709,159957,160170,159817,160280,160274
thld:0.020,158526,162206,163934,165169,165586,165589,165740,165745,165690
thld:0.025,160069,163958,166277,168026,168610,168845,168836,169171,168666
thld:0.030,160527,165126,167599,169778,170374,170751,170870,171486,170829
thld:0.035,160812,165796,168211,171172,172086,172507,172920,173395,173562
thld:0.040,161197,166000,168882,171625,173294,173299,174498,174486,175012
thld:0.045,160695,166429,168614,172444,173965,174912,175367,175481,176099
thld:0.050,161359,166298,168824,172380,174183,175650,175765,177612,178382
thld:0.100,160697,166042,169786,174229,177159,178003,180066,183001,182945
