,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,3261,1930,1458,1132,900,758,643,539,467,382,342,308,272,232,221
thld:0.020,3289,1947,1453,1131,901,762,643,537,469,384,341,304,268,232,219
thld:0.025,3278,1937,1459,1129,901,762,641,535,467,382,342,306,269,232,220
thld:0.030,3274,1943,1447,1129,900,761,640,538,466,380,340,306,269,232,221
thld:0.035,3261,1930,1455,1122,899,757,642,536,466,379,339,305,268,232,221
thld:0.040,3263,1928,1456,1127,892,759,642,534,465,378,339,303,267,230,220
thld:0.045,3262,1931,1450,1123,897,757,642,535,464,379,338,300,267,230,219
thld:0.050,3247,1922,1444,1118,894,756,638,535,463,378,337,303,267,229,217
thld:0.100,3229,1923,1432,1107,889,754,641,531,456,375,337,303,267,228,215
