,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,285535,321981,324442,325274,325662,326137,325387,326362,326319
thld:0.020,315551,321349,323377,325235,325872,325916,326210,326228,326071
thld:0.025,314269,319683,322548,324786,325572,325831,325590,326259,325334
thld:0.030,313094,319564,322058,324452,324971,325184,325054,326011,324626
thld:0.035,312385,319142,321201,323939,324760,325104,325213,325459,325481
thld:0.040,312451,318454,320930,322781,324573,323526,325087,323816,324405
thld:0.045,310915,318516,319418,322731,323670,324153,323994,322818,323282
thld:0.050,311963,317778,319073,321052,322495,323467,322450,324003,324540
thld:0.100,309870,315790,318310,320109,321095,319645,320477,319305,314784
