,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,14444,17770,19803,22001,22479,22597,22696,22717,22715
thld:0.020,10889,14100,16771,20763,21873,22387,22570,22643,22728
thld:0.025,7894,10939,13803,18906,20890,21738,22255,22563,22691
thld:0.030,5651,8407,11030,16847,19466,20815,21547,22333,22660
thld:0.035,4027,6345,8773,14696,17786,19627,20703,22055,22546
thld:0.040,2926,4808,6938,12542,16143,18273,19502,21597,22308
thld:0.045,2211,3725,5558,10761,14289,16756,18251,20736,21903
thld:0.050,1667,2884,4429,9270,12812,15193,17063,20090,21473
thld:0.100,181,369,633,1927,3506,5024,6512,10312,13991
