,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,18787,22288,22474,22701,22689,22705,22740,22678,22706
thld:0.020,21670,22299,22437,22622,22571,22701,22725,22754,22655
thld:0.025,21694,22178,22341,22593,22572,22718,22715,22753,22773
thld:0.030,21661,22163,22275,22493,22618,22611,22644,22757,22759
thld:0.035,21591,22142,22348,22513,22640,22600,22710,22703,22672
thld:0.040,21532,22145,22292,22496,22608,22571,22443,22647,22619
thld:0.045,21550,22136,22213,22405,22503,22568,22619,22666,22680
thld:0.050,21577,22096,22235,22451,22483,22632,22561,22653,22723
thld:0.100,21515,21936,22197,22399,22478,22402,22534,22541,22512
