,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,3280,1931,1467,1127,891,754,633,530,451,374,335,300,272,238,221
thld:0.020,3241,1919,1438,1108,875,740,621,518,447,367,332,300,268,225,220
thld:0.025,3171,1871,1406,1073,848,711,589,491,428,356,317,285,253,218,208
thld:0.030,3073,1775,1338,1020,813,682,560,468,405,340,300,268,241,202,196
thld:0.035,2936,1677,1261,972,779,641,533,431,375,316,280,246,218,188,183
thld:0.040,2779,1566,1190,905,719,589,490,397,347,281,254,225,189,170,167
thld:0.045,2616,1441,1105,840,668,545,455,360,309,252,223,203,172,155,145
thld:0.050,2452,1319,1027,774,605,488,405,324,268,231,212,187,158,141,130
thld:0.100,999,534,376,274,194,162,141,107,91,74,60,55,50,41,38
