,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,117660,135877,147104,157381,159372,159956,159748,160255,160241
thld:0.020,96327,117528,134903,156642,162422,164323,164891,165484,165349
thld:0.025,75090,97429,117753,149553,160225,164691,166441,168123,168913
thld:0.030,57464,78941,99989,138553,154664,161834,166055,169955,171150
thld:0.035,44261,63638,83794,126165,146265,156807,162634,169493,172395
thld:0.040,34166,51331,70068,113225,136463,150087,158504,169978,173907
thld:0.045,26735,41285,58242,100371,125581,142119,152245,166962,173197
thld:0.050,20951,33553,48409,88458,114610,132483,144810,162862,171223
thld:0.100,3102,5962,9589,25203,41309,55435,69260,100412,122925
