,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,7202,1999,853,447,241,162,106,70,52,40,34,27,26,24,15
thld:0.020,6981,1940,829,432,237,158,105,71,52,43,34,26,23,23,14
thld:0.025,6413,1807,748,391,226,153,96,68,50,40,31,26,22,22,13
thld:0.030,5748,1628,654,330,208,138,82,59,47,33,29,25,21,20,12
thld:0.035,5068,1411,564,297,182,122,72,45,41,27,21,19,17,18,11
thld:0.040,4302,1197,493,244,155,106,59,43,32,23,16,16,14,14,11
thld:0.045,3713,1012,413,208,134,99,57,43,31,17,15,15,13,11,10
thld:0.050,3221,871,353,184,118,79,53,40,28,14,14,15,11,9,8
thld:0.100,680,177,76,35,29,12,7,9,5,2,2,3,1,2,2
