,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,1551,859,645,537,409,373,299,260,211,182,160,155,124,109,92
thld:0.020,1594,891,660,537,409,381,306,259,232,188,175,147,124,114,98
thld:0.025,1599,911,670,530,408,374,304,249,229,177,167,136,114,98,95
thld:0.030,1574,860,636,508,393,353,298,238,219,176,165,135,119,103,98
thld:0.035,1510,827,611,503,381,331,284,221,199,168,152,130,109,96,96
thld:0.040,1447,765,570,466,346,306,264,207,184,149,136,114,97,87,80
thld:0.045,1360,705,549,446,327,285,242,183,157,131,114,107,87,80,70
thld:0.050,1292,640,499,406,299,247,219,164,132,115,108,99,80,72,63
thld:0.100,559,264,165,141,104,91,76,53,47,33,27,22,19,17,16
