,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,47.05,47.51,47.50,47.47,47.51,47.26,47.44,47.27,47.08,47.52,47.12,47.27,47.72,47.20,47.27
thld:0.020,49.29,49.63,49.52,49.47,49.78,49.16,49.51,49.23,49.22,49.55,49.09,49.38,49.58,49.24,49.45
thld:0.025,50.49,50.79,50.67,50.76,50.94,50.39,50.77,50.83,50.56,50.84,50.40,50.60,50.91,50.23,50.87
thld:0.030,51.19,51.77,51.63,51.57,51.75,51.16,51.38,51.65,51.34,51.46,51.25,51.19,51.61,50.81,51.83
thld:0.035,51.69,52.38,52.31,52.15,52.30,51.89,51.91,52.27,52.04,52.21,52.09,51.73,52.26,51.62,52.50
thld:0.040,52.18,52.82,52.79,52.59,52.57,52.32,52.32,52.57,52.42,52.68,52.61,52.18,52.70,52.10,52.96
thld:0.045,52.65,53.09,53.08,53.04,53.04,52.76,52.59,53.05,52.91,53.00,52.93,52.49,53.06,52.52,53.32
thld:0.050,53.10,53.54,53.41,53.28,53.33,53.11,52.93,53.33,53.35,53.32,53.25,52.85,53.33,52.79,53.51
thld:0.100,54.24,54.95,54.84,54.42,54.62,54.52,54.25,54.58,54.68,54.62,54.58,54.27,54.51,54.28,54.73
