,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,47.14,44.35,44.12,47.75,46.22,49.34,47.68,49.07,47.02,48.95,48.25,50.49,45.45,45.99,41.33
thld:0.020,49.13,46.15,46.05,48.99,47.76,51.38,49.38,50.37,52.34,51.31,52.79,47.88,45.65,48.54,43.56
thld:0.025,50.68,48.63,47.85,50.04,48.95,52.96,51.86,51.77,53.33,50.53,52.63,46.41,43.43,44.96,44.89
thld:0.030,51.62,48.76,48.30,51.63,49.78,52.17,53.41,51.87,53.75,52.13,54.39,48.69,45.82,48.95,46.88
thld:0.035,51.83,49.87,49.62,52.78,50.78,52.05,53.59,51.78,53.10,53.07,53.10,50.65,46.91,48.52,49.55
thld:0.040,52.63,49.90,49.76,52.90,50.45,52.37,53.97,51.96,53.10,52.14,51.46,48.21,46.91,49.79,47.32
thld:0.045,52.50,49.90,51.40,53.94,51.51,52.98,54.81,51.40,52.06,52.99,50.15,48.53,47.41,51.05,48.00
thld:0.050,53.17,49.45,50.17,53.89,52.34,52.78,56.07,52.08,52.46,51.20,50.15,49.67,47.08,49.79,48.00
thld:0.100,54.29,51.42,52.00,56.97,56.68,58.31,57.55,51.50,54.51,53.21,51.76,48.37,46.72,52.12,51.80
