,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,47.08,44.27,43.71,47.67,45.88,49.15,47.21,48.79,46.58,48.17,48.10,50.00,45.29,46.03,41.15
thld:0.020,48.71,46.03,45.38,48.46,47.01,51.06,48.69,50.00,50.96,50.13,52.05,47.73,45.29,47.70,43.36
thld:0.025,49.71,48.22,46.89,48.99,47.61,51.77,50.15,49.72,50.96,48.83,51.32,45.57,42.03,42.68,42.92
thld:0.030,49.94,47.27,45.94,48.90,47.38,49.34,50.23,48.61,51.83,48.43,50.73,46.93,44.00,45.38,43.81
thld:0.035,48.94,46.75,45.26,48.10,46.83,48.16,47.83,46.01,48.29,47.38,48.40,45.63,42.03,43.51,44.25
thld:0.040,47.98,44.38,43.32,46.68,44.75,45.91,46.56,43.47,45.65,43.68,44.31,40.72,39.49,41.42,38.05
thld:0.045,46.08,42.10,43.05,45.49,42.31,43.25,44.29,40.49,39.53,41.21,39.23,40.39,37.82,39.83,36.16
thld:0.050,44.66,39.37,39.57,42.03,39.98,39.47,41.55,37.99,36.03,36.13,35.86,37.05,34.31,36.02,32.59
thld:0.100,23.89,19.54,16.96,19.35,18.83,19.23,18.83,15.86,15.92,14.32,14.08,13.77,14.02,13.45,14.67
