,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,50.29,50.37,50.47,50.28,50.31,50.33,50.32,50.35,50.34
thld:0.020,51.26,51.46,51.77,51.64,51.63,51.69,51.67,51.65,51.66
thld:0.025,51.53,51.92,52.21,52.03,52.23,52.21,52.13,52.17,52.22
thld:0.030,51.75,52.13,52.49,52.47,52.67,52.65,52.60,52.72,52.76
thld:0.035,51.79,52.33,52.80,53.19,53.44,53.52,53.59,53.68,53.89
thld:0.040,51.90,52.47,53.04,53.68,53.96,54.13,54.19,54.47,54.58
thld:0.045,51.99,52.60,53.14,53.97,54.32,54.54,54.72,55.04,55.17
thld:0.050,52.08,52.63,53.20,54.22,54.61,55.08,55.30,55.71,56.01
thld:0.100,52.06,52.71,53.41,54.71,55.43,56.05,56.61,57.72,58.89
