,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50.05,49.09,51.17,47.38,45.35,49.75,53.61,52.02,48.94,47.66,45.12,41.43,50.91,41.46,54.55
thld:0.020,50.05,49.41,49.73,47.89,46.23,51.72,56.15,48.99,51.06,44.86,42.68,42.86,45.45,34.15,60.61
thld:0.025,48.41,47.13,48.40,46.89,46.54,51.10,54.37,47.98,49.65,42.99,37.04,37.14,43.64,34.15,51.52
thld:0.030,45.72,44.19,45.90,42.98,42.20,49.01,48.66,44.95,47.52,41.12,36.59,34.29,40.00,34.15,43.75
thld:0.035,42.31,41.59,42.50,40.41,40.00,45.02,45.98,42.42,40.71,35.51,31.71,31.88,40.00,26.83,42.42
thld:0.040,38.67,38.10,38.64,36.30,37.74,40.89,44.27,40.70,37.14,32.08,29.27,30.00,38.18,26.83,36.36
thld:0.045,34.89,34.11,34.33,33.46,34.13,36.54,40.30,36.92,36.17,29.91,30.49,30.43,34.55,30.00,36.36
thld:0.050,31.45,30.29,29.58,30.22,29.65,31.53,37.16,34.34,35.25,31.78,29.27,28.57,31.48,21.95,33.33
thld:0.100,8.68,8.36,7.64,7.79,8.37,10.12,13.13,11.73,7.14,5.61,8.64,10.00,14.55,9.76,9.09
