,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,46.89,47.35,47.32,47.29,47.34,47.10,47.28,47.08,46.91,47.36,46.90,47.10,47.52,47.02,47.08
thld:0.020,48.58,48.96,48.82,48.83,49.11,48.48,48.81,48.47,48.57,48.86,48.34,48.73,48.88,48.54,48.76
thld:0.025,48.75,48.98,48.89,49.08,49.20,48.63,48.98,48.99,48.74,49.10,48.50,48.84,49.01,48.52,49.06
thld:0.030,47.61,48.28,48.09,48.12,48.35,47.75,48.00,48.03,47.87,47.97,47.65,47.69,48.05,47.44,48.23
thld:0.035,45.81,46.63,46.53,46.34,46.57,46.27,46.32,46.41,46.35,46.44,46.21,45.96,46.39,45.96,46.57
thld:0.040,43.69,44.46,44.44,44.26,44.24,44.12,44.05,44.13,44.11,44.32,44.18,43.80,44.12,43.86,44.42
thld:0.045,41.31,41.94,41.91,41.90,41.80,41.80,41.54,41.78,41.74,41.68,41.66,41.34,41.73,41.37,41.99
thld:0.050,38.79,39.45,39.48,39.34,39.16,39.20,39.04,39.23,39.28,39.11,39.15,38.84,39.09,38.88,39.25
thld:0.100,17.75,18.21,17.95,18.08,17.93,17.98,17.75,18.06,17.90,18.07,17.92,17.97,17.66,17.90,17.95
