,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,49.82,49.89,50.19,49.48,49.82,49.07,50.89,50.37,50.22,49.56,49.96,49.19,50.96,50.64,51.15
thld:0.020,50.32,50.43,50.80,50.39,50.64,50.08,51.31,51.32,51.45,50.44,50.67,50.65,52.13,51.67,52.39
thld:0.025,49.46,49.52,50.13,49.65,49.66,49.81,50.69,50.82,50.84,49.97,50.00,50.69,51.50,51.47,51.74
thld:0.030,47.47,47.44,48.20,47.60,47.78,48.07,48.64,48.71,48.30,47.71,48.40,48.23,49.80,49.40,50.54
thld:0.035,44.77,44.77,45.30,45.24,45.01,45.44,45.98,45.77,45.42,44.92,45.54,45.54,45.93,46.57,46.97
thld:0.040,41.60,41.72,41.89,42.08,41.81,42.25,42.69,42.88,42.07,42.03,42.36,42.20,43.28,43.65,43.53
thld:0.045,38.19,38.20,38.52,38.57,38.46,39.05,39.37,38.84,38.41,39.10,39.17,39.03,40.03,40.33,40.45
thld:0.050,34.90,34.68,34.98,35.08,35.01,35.67,35.92,35.36,34.92,35.01,35.32,35.52,36.44,36.98,36.96
thld:0.100,12.20,11.87,11.95,11.67,12.30,12.20,12.60,12.57,12.12,12.01,12.46,11.56,12.17,11.75,12.41
