,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,3207,1879,1423,1092,864,730,609,508,436,354,326,296,267,232,215
thld:0.020,3038,1778,1342,1020,810,680,560,465,392,323,294,276,240,202,199
thld:0.025,2863,1639,1231,937,747,624,508,414,352,293,264,246,210,184,177
thld:0.030,2605,1479,1107,853,674,553,441,371,315,262,233,215,184,166,156
thld:0.035,2331,1289,985,739,599,487,394,321,273,234,205,187,158,142,143
thld:0.040,2091,1136,876,647,525,426,345,262,237,202,174,167,126,125,117
thld:0.045,1883,996,772,559,446,366,296,227,199,174,160,148,112,104,97
thld:0.050,1695,897,675,489,386,332,250,200,169,149,143,125,99,95,87
thld:0.100,470,231,159,111,67,61,68,47,35,34,29,27,27,21,22
