,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,17302,20866,22961,25382,25861,25883,25920,26079,26063
thld:0.020,13056,16662,19656,24003,25209,25739,25852,26039,26068
thld:0.025,9421,12991,16233,21959,24127,25089,25495,25958,25967
thld:0.030,6755,9960,13020,19534,22600,24158,24934,25745,26028
thld:0.035,4897,7602,10415,17107,20658,22787,23877,25277,25840
thld:0.040,3580,5789,8309,14815,18761,21262,22832,24823,25495
thld:0.045,2703,4496,6606,12679,16819,19536,21356,24077,25038
thld:0.050,2057,3518,5309,10878,14895,17703,19827,23154,24822
thld:0.100,234,500,786,2377,4100,5940,7819,12112,16102
