,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,246256,280697,301624,320930,324692,325731,325282,326301,326339
thld:0.020,197779,237582,269535,309554,320060,323608,324654,325762,325462
thld:0.025,153305,195250,232691,290921,310169,318302,321289,324285,325806
thld:0.030,117819,158671,197620,267650,296322,309076,316505,323374,325373
thld:0.035,91037,128232,165700,242392,278115,296716,306910,318567,323524
thld:0.040,70651,104014,138676,216915,257875,281900,296588,316063,322582
thld:0.045,55313,84110,115514,192065,236598,265531,282943,308136,318468
thld:0.050,43679,68477,96180,169032,215128,246335,267477,298314,312012
thld:0.100,6321,12129,19192,48453,77012,101629,125138,176174,211896
