,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,48006,47774,48222,47467,47693,47932,47945,47804,48211,48293,47966,47890,47649,47677,47695
thld:0.020,44301,44124,44448,43812,43915,44131,44206,43934,44530,44496,44155,44099,43805,43887,43884
thld:0.025,39563,39480,39864,39157,39235,39598,39729,39411,39816,39730,39637,39561,39259,39415,39355
thld:0.030,34808,34878,35071,34540,34743,34789,35047,34737,35061,35055,34815,34885,34580,34575,34654
thld:0.035,30462,30398,30584,30125,30205,30338,30501,30291,30495,30491,30398,30433,29946,30167,30064
thld:0.040,26522,26344,26589,26042,26360,26360,26565,26235,26488,26531,26433,26420,26099,26170,26261
thld:0.045,22707,22906,23006,22661,22855,22829,22950,22798,22958,22869,22856,23019,22566,22632,22719
thld:0.050,19657,19749,19992,19676,19729,19723,19871,19677,19854,19802,19852,19901,19556,19621,19755
thld:0.100,5307,5335,5534,5444,5353,5300,5241,5352,5504,5482,5483,5310,5215,5332,5365
