,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,14322,4103,1761,951,567,364,244,185,125,96,66,58,50,38,31
thld:0.020,12244,3487,1532,822,487,330,200,156,108,78,59,51,43,33,26
thld:0.025,10131,2870,1273,665,393,267,172,131,89,62,50,40,39,29,22
thld:0.030,8124,2303,1024,536,308,202,143,108,77,53,43,33,30,19,17
thld:0.035,6494,1874,810,428,230,156,114,87,62,43,35,26,25,17,14
thld:0.040,5226,1450,640,327,186,130,94,70,49,40,31,22,19,15,10
thld:0.045,4180,1127,507,254,153,104,72,53,41,31,23,20,17,14,10
thld:0.050,3369,905,416,197,115,80,62,47,34,24,19,13,13,10,5
thld:0.100,485,154,70,29,10,10,9,4,3,2,3,3,3,1,0
