,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,44.05,43.29,45.10,41.99,41.05,44.31,50.76,48.24,46.04,45.28,37.50,36.76,46.30,37.50,53.12
thld:0.020,38.29,37.99,39.73,37.74,36.75,41.18,43.56,40.00,42.45,34.91,33.75,33.82,37.04,25.00,46.88
thld:0.025,31.54,30.41,33.10,31.38,31.39,34.73,39.16,34.50,33.81,31.13,28.75,27.94,33.33,25.00,37.50
thld:0.030,25.28,24.57,26.62,25.30,23.26,26.91,31.06,29.50,30.22,29.25,25.00,23.53,29.63,20.00,28.12
thld:0.035,20.31,20.02,20.76,20.34,17.54,22.44,27.27,25.50,22.30,24.53,18.75,20.59,25.93,15.00,21.88
thld:0.040,16.19,15.49,16.40,14.76,14.72,17.44,24.33,22.00,18.71,21.70,16.25,16.92,20.75,15.00,15.62
thld:0.045,12.84,11.85,12.70,11.92,12.28,13.79,17.87,17.59,18.12,16.98,11.39,14.71,16.98,17.50,18.75
thld:0.050,10.38,9.41,10.18,9.09,9.19,11.08,15.27,16.00,12.95,12.26,10.00,10.29,14.81,12.50,12.90
thld:0.100,1.50,1.41,1.71,1.03,0.48,0.99,1.15,0.00,0.72,0.94,1.28,2.94,5.56,2.50,0.00
