,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,33.68,39.65,43.92,48.79,49.75,50.08,50.24,50.25,50.31
thld:0.020,24.71,32.23,38.37,47.21,49.75,50.82,51.19,51.48,51.57
thld:0.025,17.58,24.88,31.59,43.40,48.07,50.07,50.96,51.83,52.08
thld:0.030,12.49,18.84,25.37,38.72,45.21,48.47,50.11,51.96,52.50
thld:0.035,9.05,14.25,20.40,34.32,42.05,46.54,49.07,52.27,53.38
thld:0.040,6.56,10.86,16.18,29.99,38.41,43.78,47.11,51.79,53.74
thld:0.045,4.86,8.53,12.77,25.72,34.58,40.54,44.52,50.73,53.68
thld:0.050,3.67,6.59,10.25,22.22,30.99,37.38,41.88,49.46,53.39
thld:0.100,0.44,0.82,1.44,4.81,8.58,12.78,16.85,27.14,36.88
