,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,44.40,45.93,45.60,44.76,43.00,43.93,42.67,41.33,42.86,42.86,40.00,40.00,55.81,61.11,57.69
thld:0.020,38.53,39.82,38.90,37.50,37.65,39.00,36.44,36.00,35.19,39.29,38.46,32.73,39.53,52.78,42.31
thld:0.025,32.09,33.88,32.04,30.11,32.43,32.66,30.67,32.21,33.33,32.53,29.69,32.73,37.21,41.67,42.31
thld:0.030,25.83,27.69,25.99,23.52,25.39,26.01,22.22,26.00,29.63,26.19,23.08,27.27,37.21,38.89,38.46
thld:0.035,20.61,21.13,20.12,18.91,20.23,20.41,18.58,19.46,22.22,17.86,18.46,22.64,30.95,33.33,30.77
thld:0.040,16.05,16.39,16.10,14.68,17.03,15.99,14.35,16.11,14.81,13.10,15.38,21.82,23.26,30.56,30.77
thld:0.045,12.79,12.83,13.14,12.59,14.17,14.78,12.11,14.77,14.95,10.71,12.31,16.36,16.28,19.44,23.08
thld:0.050,10.24,9.76,9.63,10.47,12.28,11.27,10.62,13.51,12.96,8.33,9.23,12.73,11.63,13.89,7.69
thld:0.100,1.55,1.18,1.48,1.59,1.77,1.45,0.89,2.03,0.93,0.00,0.00,0.00,0.00,2.86,0.00
