,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,50.22,50.25,50.17,50.16,50.17,50.18,50.18,50.18,50.19
thld:0.020,51.49,51.73,51.62,51.61,51.68,51.70,51.70,51.71,51.72
thld:0.025,52.09,52.47,52.41,52.54,52.65,52.69,52.70,52.74,52.75
thld:0.030,52.33,52.74,52.67,53.05,53.23,53.35,53.36,53.45,53.45
thld:0.035,52.47,52.91,52.88,53.44,53.66,53.82,53.88,54.01,54.05
thld:0.040,52.50,53.01,53.03,53.77,54.04,54.27,54.35,54.53,54.61
thld:0.045,52.55,53.02,53.07,53.95,54.33,54.68,54.77,54.96,55.06
thld:0.050,52.57,53.03,53.12,54.09,54.50,54.90,55.01,55.29,55.44
thld:0.100,52.62,53.04,53.17,54.28,55.01,55.75,56.07,56.95,57.56
