,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,36.69,41.98,45.61,49.19,49.87,50.03,50.09,50.13,50.13
thld:0.020,29.28,35.99,41.51,48.59,50.52,51.16,51.42,51.62,51.64
thld:0.025,22.75,29.63,35.96,46.17,49.76,51.23,51.89,52.53,52.65
thld:0.030,17.40,23.85,30.25,42.47,47.76,50.28,51.56,52.95,53.28
thld:0.035,13.41,19.20,25.23,38.41,45.03,48.54,50.50,52.98,53.73
thld:0.040,10.45,15.47,20.97,34.34,41.88,46.26,48.94,52.64,53.98
thld:0.045,8.16,12.53,17.43,30.42,38.45,43.61,46.92,51.85,53.91
thld:0.050,6.45,10.20,14.48,26.73,35.01,40.70,44.49,50.65,53.58
thld:0.100,0.98,1.79,2.83,7.33,12.10,16.62,20.69,30.84,40.02
