,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,48.14,48.55,48.39,49.16,49.10,47.86,47.93,47.15,47.16,47.69,47.08,46.84,47.34,49.10,48.10
thld:0.020,47.59,48.35,48.30,49.08,48.85,48.05,47.67,46.81,47.23,47.39,47.82,47.64,47.95,49.13,47.69
thld:0.025,45.37,46.14,46.01,46.82,46.51,45.95,45.96,45.06,45.14,45.47,45.63,46.11,46.11,46.90,46.31
thld:0.030,41.95,42.52,42.59,43.43,43.32,42.48,42.85,42.14,42.24,42.92,42.67,42.69,43.01,43.41,43.58
thld:0.035,38.06,38.78,38.94,39.79,39.31,38.66,38.92,39.05,38.58,39.53,38.77,38.96,39.25,39.94,39.94
thld:0.040,34.24,34.69,35.01,35.75,35.52,35.05,34.79,35.15,34.20,35.69,35.06,35.06,35.50,36.62,36.03
thld:0.045,30.43,30.94,31.29,31.87,31.54,31.03,31.02,31.49,30.75,31.41,31.27,30.72,31.55,32.52,31.78
thld:0.050,26.98,27.20,27.60,28.30,28.28,27.86,27.27,27.60,27.51,28.19,28.09,27.35,27.83,28.62,28.04
thld:0.100,7.75,7.74,7.88,8.26,8.13,8.19,7.98,8.04,8.29,8.14,8.49,8.32,8.44,7.99,7.33
