,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,51.17,52.04,52.21,52.32,48.55,48.99,46.90,50.00,51.85,49.40,53.85,52.73,61.90,67.65,60.00
thld:0.020,52.51,53.16,54.22,54.20,50.68,51.59,52.23,54.36,55.96,55.95,58.46,54.55,57.14,65.71,56.00
thld:0.025,53.09,54.44,54.56,54.18,52.82,53.76,52.65,56.76,58.72,54.76,58.46,54.55,57.14,65.71,56.00
thld:0.030,53.32,54.39,54.85,54.34,53.00,53.80,50.89,55.78,60.55,51.81,63.08,58.18,59.52,65.71,56.00
thld:0.035,53.67,54.69,54.98,54.86,52.91,55.23,51.57,52.70,62.04,53.57,60.00,58.18,59.52,67.65,56.00
thld:0.040,53.88,54.55,55.11,54.54,52.91,55.98,50.45,53.38,61.68,56.63,62.50,59.26,57.14,65.71,60.00
thld:0.045,54.10,54.29,55.12,54.51,52.24,57.43,50.89,56.16,61.90,57.14,61.54,61.82,60.98,65.71,64.00
thld:0.050,54.21,54.22,55.54,54.75,53.12,56.85,51.36,56.16,62.96,58.33,60.32,61.11,61.90,64.71,58.33
thld:0.100,54.65,54.20,55.77,54.75,53.45,56.10,53.81,55.10,62.96,56.63,61.54,61.82,63.41,65.71,64.00
