,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,33.39,39.97,44.72,49.74,50.79,51.13,51.29,51.36,51.42
thld:0.020,24.40,32.12,38.70,48.24,50.94,52.16,52.57,52.86,52.92
thld:0.025,18.10,25.46,32.37,44.59,49.43,51.60,52.69,53.65,53.88
thld:0.030,13.26,19.71,26.11,39.80,46.19,49.76,51.65,53.73,54.27
thld:0.035,9.41,14.92,20.61,34.89,42.47,47.14,49.74,53.35,54.54
thld:0.040,6.69,11.06,16.11,29.77,38.31,43.73,47.15,52.43,54.32
thld:0.045,5.08,8.50,12.92,25.53,34.10,40.12,44.36,51.14,54.06
thld:0.050,3.90,6.55,10.22,22.11,30.58,36.71,41.57,49.28,53.35
thld:0.100,0.43,0.89,1.47,4.60,8.51,12.35,16.18,26.43,36.51
