,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,47.30,47.28,47.28,47.34,47.35,47.35,47.35,47.35,47.36
thld:0.020,49.20,49.26,49.26,49.39,49.41,49.42,49.42,49.43,49.42
thld:0.025,50.19,50.32,50.37,50.59,50.67,50.69,50.70,50.72,50.73
thld:0.030,50.73,50.91,50.99,51.31,51.44,51.52,51.55,51.61,51.62
thld:0.035,51.05,51.27,51.44,51.88,52.09,52.18,52.24,52.32,52.36
thld:0.040,51.26,51.49,51.70,52.25,52.53,52.66,52.77,52.90,52.97
thld:0.045,51.43,51.68,51.91,52.58,52.91,53.11,53.25,53.41,53.50
thld:0.050,51.52,51.80,52.09,52.84,53.22,53.46,53.63,53.88,54.00
thld:0.100,51.75,52.09,52.50,53.71,54.55,55.06,55.42,56.35,57.10
