,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,49.55,50.54,50.38,50.80,46.98,46.82,46.90,46.98,48.60,47.62,52.31,49.09,60.47,66.67,57.69
thld:0.020,48.03,48.62,49.00,49.26,46.11,45.93,47.30,47.33,48.15,52.44,52.31,48.15,53.49,63.89,53.85
thld:0.025,44.18,45.97,44.16,44.74,43.88,44.22,42.48,45.95,46.30,47.62,47.69,47.27,51.16,61.11,50.00
thld:0.030,39.59,40.95,38.77,37.71,40.94,40.12,36.94,39.33,43.52,39.29,44.62,45.45,48.84,55.56,46.15
thld:0.035,34.93,35.42,33.61,33.90,36.04,35.36,31.86,30.20,38.32,32.53,32.31,35.19,39.53,50.00,42.31
thld:0.040,29.88,30.06,29.10,27.73,30.39,30.90,26.34,28.86,30.19,27.38,24.62,29.09,32.56,38.89,42.31
thld:0.045,25.61,25.38,24.82,23.61,26.12,28.70,25.33,28.67,28.70,20.24,23.08,27.27,30.23,31.43,38.46
thld:0.050,22.20,21.91,20.88,20.93,23.00,23.17,23.66,26.85,26.17,16.67,21.54,27.27,25.58,25.00,30.77
thld:0.100,4.70,4.46,4.48,3.98,5.72,3.49,3.11,6.16,4.67,2.38,3.08,5.45,2.33,5.56,8.00
