,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50.69,49.86,51.99,48.26,45.64,50.25,54.41,52.31,48.92,48.11,47.56,42.65,50.00,40.00,54.84
thld:0.020,51.95,51.89,51.62,49.20,48.34,51.97,56.70,51.31,55.47,48.57,47.56,44.93,44.44,27.50,53.12
thld:0.025,52.37,51.78,52.84,49.48,50.48,53.32,58.37,51.79,54.01,48.57,44.44,42.65,44.44,30.00,46.88
thld:0.030,52.77,52.23,53.42,50.05,50.24,55.53,57.92,53.37,56.93,49.52,45.68,42.03,47.17,35.00,43.75
thld:0.035,53.59,52.95,53.27,51.23,51.11,57.18,61.09,55.44,56.62,50.48,45.12,42.03,47.17,32.50,43.75
thld:0.040,54.05,53.49,53.40,51.61,52.40,56.02,61.48,56.99,56.93,49.52,45.12,43.28,46.15,32.50,43.75
thld:0.045,54.14,53.84,53.40,52.33,51.99,55.83,62.50,58.03,59.85,50.96,46.34,47.83,49.06,37.50,48.39
thld:0.050,54.41,54.02,53.37,52.15,52.62,57.49,63.28,59.59,59.12,52.48,46.34,46.38,54.72,42.50,48.39
thld:0.100,54.89,54.28,53.92,52.47,54.08,58.62,64.71,59.59,59.56,53.40,45.12,47.83,54.72,42.50,46.88
