,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,49.01,49.33,49.12,49.95,49.89,48.62,48.72,47.85,47.98,48.31,47.68,47.41,47.89,49.77,48.64
thld:0.020,50.48,51.07,50.91,51.77,51.49,50.73,49.97,49.35,49.72,49.95,50.25,49.87,50.08,51.21,50.16
thld:0.025,51.44,52.12,51.71,52.57,52.16,51.25,51.05,50.49,50.76,51.20,51.26,51.29,51.05,52.16,51.69
thld:0.030,52.05,52.55,52.41,53.00,52.64,51.30,51.31,51.14,51.41,52.21,51.75,51.73,51.69,52.56,52.52
thld:0.035,52.44,53.18,53.10,53.50,52.99,52.02,51.58,51.94,52.24,53.04,51.96,51.85,51.93,53.16,52.62
thld:0.040,52.91,53.47,53.35,53.91,53.21,52.32,51.63,51.99,52.05,53.41,52.54,52.04,52.34,53.72,53.06
thld:0.045,53.27,53.69,53.53,54.33,53.53,52.51,51.83,52.33,52.90,53.60,52.37,52.18,52.65,53.97,53.39
thld:0.050,53.62,54.06,53.95,54.84,53.91,52.94,51.79,52.14,53.39,53.58,52.52,51.85,52.64,53.86,53.58
thld:0.100,55.39,55.81,55.59,56.27,54.57,54.13,53.44,54.21,54.17,55.62,54.96,53.07,54.15,54.23,53.67
