,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,48.88,49.59,49.93,50.24,50.28,50.31,50.37,50.32,50.35
thld:0.020,49.40,50.38,50.99,51.39,51.52,51.58,51.64,51.63,51.65
thld:0.025,48.61,50.01,50.88,51.52,51.95,52.00,52.11,52.16,52.20
thld:0.030,48.22,49.33,50.78,51.70,52.25,52.37,52.45,52.63,52.70
thld:0.035,48.25,48.90,50.96,52.27,52.88,53.19,53.36,53.70,53.80
thld:0.040,47.68,48.90,50.75,52.74,53.44,53.68,53.92,54.36,54.60
thld:0.045,46.98,49.31,50.50,52.80,53.70,54.06,54.36,54.93,55.25
thld:0.050,46.62,48.75,50.22,53.02,54.11,54.60,54.95,55.57,55.86
thld:0.100,48.72,43.00,47.58,52.67,54.20,55.64,56.16,57.92,58.99
