,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,47.10,47.54,47.44,47.43,47.45,47.20,47.41,47.22,47.01,47.48,47.03,47.26,47.66,47.18,47.19
thld:0.020,49.21,49.58,49.33,49.41,49.68,49.11,49.48,49.11,49.10,49.44,48.93,49.34,49.48,49.20,49.34
thld:0.025,50.41,50.63,50.52,50.71,50.72,50.21,50.61,50.65,50.33,50.72,50.07,50.40,50.64,50.09,50.73
thld:0.030,50.92,51.60,51.31,51.47,51.50,50.94,51.08,51.40,51.02,51.22,50.90,50.91,51.33,50.64,51.57
thld:0.035,51.22,52.21,51.86,52.06,51.92,51.68,51.63,51.92,51.73,51.98,51.60,51.37,51.90,51.25,52.01
thld:0.040,51.72,52.67,52.29,52.43,52.08,52.07,52.09,52.27,52.09,52.51,52.14,51.75,52.18,51.71,52.52
thld:0.045,52.05,52.90,52.62,52.96,52.52,52.53,52.39,52.85,52.62,52.76,52.42,52.07,52.59,52.21,52.83
thld:0.050,52.71,53.36,53.15,53.25,52.88,53.04,52.68,53.13,53.11,53.05,52.83,52.51,52.98,52.41,52.97
thld:0.100,53.94,55.27,54.78,54.65,54.59,54.93,54.60,54.52,54.55,54.82,53.96,54.90,54.28,54.54,54.50
