,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50.59,49.85,52.00,48.23,45.89,50.26,54.12,52.08,50.00,48.08,45.57,42.19,51.92,40.00,54.84
thld:0.020,51.74,51.59,51.56,49.51,47.93,52.56,56.61,50.28,55.47,47.47,45.33,43.33,46.00,28.95,56.67
thld:0.025,52.20,51.43,52.51,50.26,50.18,54.08,58.56,50.60,54.10,47.87,42.25,40.00,44.68,32.43,51.72
thld:0.030,52.43,51.77,53.25,50.79,49.32,55.56,58.10,53.02,56.76,47.73,46.03,40.74,46.51,39.39,48.28
thld:0.035,53.25,52.25,53.25,51.82,51.08,58.00,61.50,56.62,55.10,46.75,44.07,40.43,46.34,30.00,44.44
thld:0.040,53.79,53.15,54.25,52.14,52.86,56.29,61.90,57.03,54.44,43.84,42.86,38.10,46.15,31.03,44.00
thld:0.045,53.97,53.55,54.95,53.13,52.76,55.98,63.06,55.75,56.96,45.45,42.00,45.24,47.22,37.04,50.00
thld:0.050,54.50,54.19,55.10,52.89,54.01,58.12,64.14,58.49,55.26,49.15,43.48,44.74,54.55,42.86,54.55
thld:0.100,56.87,55.78,53.73,57.77,63.11,59.60,66.18,63.79,63.89,55.00,58.82,57.14,60.00,50.00,50.00
