,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,47.29,44.48,43.97,47.65,45.90,49.47,47.24,49.06,46.78,48.66,47.76,51.67,45.59,45.80,41.63
thld:0.020,49.18,46.43,45.90,48.47,46.74,51.49,49.28,50.00,51.90,51.23,52.71,49.00,46.27,50.67,44.55
thld:0.025,50.43,48.69,47.65,49.39,48.11,52.60,51.61,50.71,53.50,49.72,52.68,47.72,45.06,44.95,45.67
thld:0.030,51.22,48.45,47.53,49.80,48.34,51.76,53.21,50.85,54.07,51.76,55.00,50.37,49.38,50.99,50.00
thld:0.035,51.43,49.31,48.45,51.75,48.91,51.64,53.28,51.28,53.07,53.16,54.29,52.85,50.00,51.06,52.46
thld:0.040,52.07,48.85,47.90,51.49,48.12,51.95,53.88,52.14,53.03,53.02,53.54,50.67,51.32,51.18,47.90
thld:0.045,51.99,48.92,49.68,53.10,48.95,52.29,53.19,50.83,50.81,51.98,51.12,52.71,50.58,51.61,48.28
thld:0.050,52.69,48.52,48.59,52.45,49.42,50.61,54.07,50.62,49.25,49.78,50.94,52.94,50.63,51.06,48.46
thld:0.100,55.96,49.44,43.88,51.46,53.61,56.17,53.90,49.53,51.65,44.59,45.00,40.00,38.00,41.46,42.11
