,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,46.21,46.70,47.00,47.28,47.33,47.34,47.35,47.35,47.35
thld:0.020,47.87,48.37,48.79,49.24,49.35,49.40,49.41,49.42,49.42
thld:0.025,48.73,49.28,49.72,50.34,50.55,50.64,50.68,50.72,50.73
thld:0.030,49.19,49.75,50.20,50.93,51.24,51.40,51.50,51.59,51.61
thld:0.035,49.57,50.06,50.55,51.38,51.79,52.01,52.14,52.29,52.35
thld:0.040,49.84,50.28,50.73,51.65,52.14,52.42,52.60,52.84,52.94
thld:0.045,50.22,50.52,50.92,51.90,52.45,52.77,53.02,53.35,53.48
thld:0.050,50.57,50.82,51.16,52.13,52.71,53.09,53.35,53.76,53.97
thld:0.100,53.42,52.86,53.00,53.43,54.21,54.81,55.21,56.17,56.95
