,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,1.5700000000000003,1.7099999999999937,1.7700000000000031,1.759999999999998,1.75,1.769999999999996,1.759999999999998,1.759999999999998,1.75
thld:0.020,0.8300000000000054,1.1000000000000014,1.259999999999998,1.3599999999999994,1.3999999999999986,1.3800000000000026,1.3800000000000026,1.3799999999999955,1.3799999999999955
thld:0.025,0.25,0.6199999999999974,0.8800000000000026,1.0699999999999932,1.1099999999999994,1.1000000000000014,1.1199999999999974,1.1200000000000045,1.1100000000000065
thld:0.030,-0.4199999999999946,0.0,0.3999999999999986,0.8400000000000034,0.9499999999999957,0.9600000000000009,0.9699999999999989,0.9699999999999989,0.990000000000002
thld:0.035,-0.9500000000000028,-0.4299999999999997,0.020000000000003126,0.6699999999999946,0.8000000000000043,0.8400000000000034,0.8500000000000014,0.9100000000000037,0.9399999999999977
thld:0.040,-1.480000000000004,-0.9299999999999997,-0.19999999999999574,0.5500000000000043,0.7800000000000011,0.8200000000000003,0.8399999999999963,0.9399999999999977,0.9699999999999989
thld:0.045,-1.8900000000000006,-1.4400000000000048,-0.5,0.35999999999999943,0.6299999999999955,0.75,0.7899999999999991,0.8299999999999983,0.9000000000000057
thld:0.050,-2.6000000000000014,-1.8200000000000003,-0.8299999999999983,0.19999999999999574,0.5700000000000003,0.6899999999999977,0.7899999999999991,0.8300000000000054,0.9100000000000037
thld:0.100,-4.350000000000001,-3.710000000000001,-3.039999999999999,-1.4099999999999966,-0.5700000000000003,-0.2600000000000051,0.14000000000000057,0.8299999999999983,1.0599999999999952
