,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,126259,57861,34927,23893,17347,13267,10558,8484,7074,5968,5041,4387,3857,3541,3161
thld:0.020,125941,57891,34982,23917,17444,13284,10552,8484,7077,5951,5062,4384,3865,3537,3167
thld:0.025,125728,57763,34818,23793,17402,13267,10497,8471,7060,5914,5049,4381,3849,3536,3166
thld:0.030,125350,57652,34798,23831,17397,13238,10484,8470,7056,5903,4999,4358,3846,3531,3158
thld:0.035,125627,57492,34736,23640,17300,13207,10491,8438,7054,5906,5049,4369,3850,3520,3152
thld:0.040,125676,57358,34837,23741,17302,13186,10469,8433,7024,5936,5030,4361,3839,3501,3151
thld:0.045,125283,57610,34819,23680,17244,13223,10467,8419,6978,5915,5028,4331,3830,3516,3157
thld:0.050,124304,57257,34425,23684,17179,13132,10386,8291,7002,5842,4978,4304,3813,3502,3132
thld:0.100,123415,56439,34324,23377,17103,13047,10336,8324,6961,5767,4924,4313,3778,3446,3135
