,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,14437,3998,1696,885,516,343,224,149,108,85,66,56,43,36,26
thld:0.020,14436,3986,1698,882,514,345,224,149,108,85,66,56,43,36,25
thld:0.025,14428,3977,1690,874,511,344,224,149,108,84,66,56,43,36,26
thld:0.030,14358,3953,1695,878,511,344,223,149,108,84,66,56,43,36,26
thld:0.035,14340,3980,1685,882,503,345,223,149,108,84,66,54,43,35,24
thld:0.040,14272,3962,1687,881,511,344,222,148,108,83,65,53,42,36,25
thld:0.045,14257,3934,1674,881,508,343,220,148,108,83,66,53,43,35,26
thld:0.050,14303,3958,1674,880,507,343,223,149,108,83,66,52,43,36,26
thld:0.100,14254,3946,1669,866,503,340,222,148,108,82,65,53,43,36,26
