,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,115269,53199,31710,21213,15328,11510,8927,7205,5981,5059,4256,3686,3248,2889,2590
thld:0.020,113463,52453,31188,20901,15066,11259,8780,7089,5881,4991,4202,3638,3197,2838,2566
thld:0.025,109780,50731,30313,20212,14532,10933,8467,6847,5670,4814,4049,3514,3043,2725,2462
thld:0.030,104233,48145,28768,19200,13853,10338,8043,6459,5362,4557,3830,3315,2893,2584,2341
thld:0.035,98086,45297,27048,17987,12906,9694,7515,6043,5029,4260,3579,3102,2713,2411,2182
thld:0.040,89920,41845,24915,16565,11953,8910,6910,5557,4630,3899,3283,2859,2524,2202,1999
thld:0.045,82373,37871,22711,15070,10908,8160,6380,5053,4198,3580,3005,2613,2259,2017,1839
thld:0.050,74915,34667,20827,13658,9890,7439,5736,4554,3771,3185,2695,2343,2062,1832,1649
thld:0.100,25757,11824,6994,4641,3444,2528,1951,1548,1259,1036,879,740,667,568,533
