,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,21328,25761,25936,25968,26035,26147,26112,26119,26170
thld:0.020,25076,25570,25834,26065,26075,26104,26124,26142,26124
thld:0.025,24930,25498,25743,25944,26043,26072,25893,26178,26133
thld:0.030,24897,25548,25677,25883,25992,26015,26087,26139,26156
thld:0.035,24890,25524,25645,25783,25985,25979,25964,26093,26018
thld:0.040,24885,25284,25606,25711,25812,25878,25984,25955,26068
thld:0.045,24871,25349,25641,25691,25907,26056,26054,26000,26030
thld:0.050,24888,25393,25504,25747,25728,25870,25946,26073,26069
thld:0.100,24879,25371,25497,25566,25845,25837,25908,25913,25721
