,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,16260,4677,1986,1074,639,410,263,199,141,107,81,69,55,41,33
thld:0.020,16283,4691,2000,1073,635,408,262,197,140,106,81,70,55,41,33
thld:0.025,16253,4681,2008,1074,633,410,262,198,140,105,81,69,55,41,33
thld:0.030,16252,4644,2002,1071,636,410,260,196,138,105,81,68,55,41,33
thld:0.035,16255,4643,2002,1067,633,407,261,197,138,104,80,69,55,41,33
thld:0.040,16073,4652,1989,1071,636,409,263,198,139,102,81,70,55,41,33
thld:0.045,16169,4663,1991,1066,634,408,263,196,139,100,79,70,55,41,33
thld:0.050,16011,4649,1987,1064,631,408,261,197,139,103,81,69,55,40,33
thld:0.100,16182,4607,1987,1063,631,407,258,196,137,100,80,70,54,41,32
