,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,717350,750275,755045,758156,758942,758454,758615,759056,759094
thld:0.020,725798,746252,751756,757342,758411,758531,759190,759710,759680
thld:0.025,721267,742220,748953,755797,757565,758348,758657,758773,759241
thld:0.030,717644,740184,746329,753550,756724,757219,757669,757350,757972
thld:0.035,715244,737193,743836,752394,754432,757243,757440,758428,757935
thld:0.040,712050,734882,742370,750635,754085,754575,755079,757091,756308
thld:0.045,709257,733979,741021,749454,751129,753462,753949,752878,751851
thld:0.050,709274,732737,736760,746377,748714,748775,747931,750893,748192
thld:0.100,694904,724296,727382,733970,735091,735191,730466,734640,646406
