,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,259264,289310,291390,292472,292969,292843,293125,292989,293164
thld:0.020,282809,288532,290454,292106,292349,292882,292608,292867,292401
thld:0.025,281295,287182,289043,291876,291815,292324,292805,292771,292823
thld:0.030,281037,286542,288471,291289,291331,292474,292554,292712,292387
thld:0.035,280379,285103,288050,290615,291985,291586,291919,292069,292585
thld:0.040,279734,286068,287274,290363,291026,291481,290589,291366,292323
thld:0.045,278566,285792,286918,288297,290599,291714,290636,290919,291934
thld:0.050,279364,285572,287257,288854,290899,290128,290628,290077,291041
thld:0.100,277037,284785,285694,287511,288138,287976,287547,287357,283951
