,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50664,50597,50975,50132,50429,50648,50615,50653,50820,50996,50765,50701,50193,50384,50370
thld:0.020,50713,50567,50952,50120,50311,50557,50598,50459,50881,50867,50802,50445,50385,50411,50343
thld:0.025,50643,50284,50720,49979,50245,50469,50610,50575,50824,50907,50651,50619,50340,50371,50328
thld:0.030,50704,50467,50855,49937,50193,50439,50301,50518,50766,50765,50449,50566,50200,50310,50254
thld:0.035,50487,50225,50533,49778,50043,50358,50290,50404,50702,50629,50482,50405,50083,50214,49799
thld:0.040,50378,50273,50560,49860,49938,50401,50242,50162,50521,50696,50532,50333,50038,50103,50048
thld:0.045,50214,50089,50504,49692,50031,49951,50231,50114,50590,50699,50106,50136,49764,49847,49161
thld:0.050,50171,50064,50362,49562,49967,49891,49884,49966,50100,50072,49919,49994,49629,49502,49631
thld:0.100,49141,49027,49333,48609,48680,48599,49005,49647,49117,49153,49181,48774,48958,49017,48850
