,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,16168,4637,1988,1059,631,402,260,195,138,105,80,67,53,41,33
thld:0.020,15802,4492,1939,1033,620,397,253,189,132,101,77,65,52,41,33
thld:0.025,15118,4318,1860,987,592,386,241,179,129,95,70,62,51,40,32
thld:0.030,14178,4000,1725,905,543,353,220,165,119,90,65,58,45,35,29
thld:0.035,13028,3717,1601,841,497,315,197,151,105,83,60,50,45,32,29
thld:0.040,11788,3346,1435,747,446,294,182,140,97,75,56,47,41,31,25
thld:0.045,10585,2973,1282,668,395,260,163,123,90,66,52,40,37,30,23
thld:0.050,9442,2632,1103,595,346,226,146,113,88,63,47,36,30,22,19
thld:0.100,2598,756,287,144,82,65,52,36,18,13,14,13,13,7,6
