,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50.57,49.62,51.71,47.78,45.64,50.50,54.23,52.82,50.00,48.57,46.25,43.28,52.83,41.46,54.55
thld:0.020,51.79,51.31,51.52,49.47,47.42,52.90,57.71,51.32,54.55,47.52,45.45,46.15,48.08,34.15,60.61
thld:0.025,52.33,51.07,52.20,50.46,50.00,54.15,59.34,53.07,54.26,48.42,42.86,41.94,47.06,35.00,53.12
thld:0.030,52.55,51.35,53.16,50.39,49.36,56.37,57.73,53.94,56.30,48.89,46.15,41.38,48.89,40.00,48.28
thld:0.035,53.02,52.43,53.09,51.37,50.70,57.46,60.91,55.63,54.29,45.78,43.33,44.00,48.89,34.38,48.28
thld:0.040,53.50,53.23,53.80,51.27,53.14,56.46,63.74,57.86,53.61,45.33,42.86,44.68,51.22,35.48,48.00
thld:0.045,53.56,53.65,53.51,53.59,54.18,56.92,65.03,58.54,56.67,48.48,48.08,52.50,51.35,40.00,52.17
thld:0.050,54.15,53.38,53.13,54.29,54.34,56.64,66.44,60.18,55.68,53.97,51.06,55.56,56.67,40.91,57.89
thld:0.100,54.27,51.46,52.61,56.94,63.41,63.08,65.38,63.89,55.56,46.15,50.00,53.85,61.54,57.14,50.00
