,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,48.26,48.69,48.91,49.07,49.11,49.13,49.12,49.13,49.11
thld:0.020,49.65,50.12,50.42,50.71,50.79,50.80,50.81,50.81,50.82
thld:0.025,50.42,50.97,51.34,51.67,51.77,51.80,51.83,51.86,51.86
thld:0.030,50.71,51.24,51.77,52.19,52.38,52.49,52.54,52.59,52.59
thld:0.035,50.99,51.47,52.20,52.69,52.92,53.05,53.16,53.24,53.30
thld:0.040,51.20,51.70,52.41,53.05,53.39,53.55,53.68,53.85,53.95
thld:0.045,51.34,51.80,52.55,53.36,53.79,53.94,54.12,54.32,54.43
thld:0.050,51.34,51.75,52.62,53.66,54.11,54.36,54.57,54.80,54.95
thld:0.100,52.39,51.65,53.03,55.26,56.58,56.94,57.36,58.33,58.86
