,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,45.74,46.05,46.39,46.60,46.54,46.55,46.56,46.55,46.59
thld:0.020,47.63,48.02,48.29,48.39,48.43,48.38,48.41,48.40,48.47
thld:0.025,48.32,48.85,49.37,49.52,49.77,49.80,49.84,49.86,49.92
thld:0.030,47.93,48.65,49.43,50.30,50.56,50.72,50.70,50.83,50.87
thld:0.035,48.64,49.10,49.95,50.86,51.10,51.29,51.32,51.41,51.46
thld:0.040,47.92,48.79,49.68,50.80,51.15,51.37,51.46,51.50,51.65
thld:0.045,48.02,48.57,49.40,50.84,51.47,51.77,51.92,52.14,52.25
thld:0.050,48.10,48.16,48.97,50.77,51.24,51.72,51.86,51.94,52.19
thld:0.100,46.17,48.36,47.70,50.86,52.26,53.02,53.99,55.17,56.03
