,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,47.78,48.40,48.77,49.04,49.09,49.10,49.11,49.11,49.11
thld:0.020,48.71,49.46,50.05,50.61,50.75,50.78,50.79,50.81,50.80
thld:0.025,48.98,49.90,50.62,51.41,51.66,51.75,51.81,51.83,51.85
thld:0.030,48.80,49.76,50.58,51.77,52.18,52.35,52.47,52.57,52.61
thld:0.035,48.61,49.63,50.58,52.05,52.60,52.85,52.99,53.22,53.28
thld:0.040,48.38,49.35,50.54,52.20,52.91,53.27,53.43,53.78,53.92
thld:0.045,48.32,49.08,50.43,52.27,53.09,53.53,53.82,54.18,54.35
thld:0.050,47.98,48.98,50.34,52.31,53.24,53.79,54.14,54.62,54.88
thld:0.100,48.99,49.02,49.91,52.08,53.60,54.57,55.33,56.97,58.08
