,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,49.78,49.94,50.03,50.11,50.17,50.18,50.18,50.18,50.19
thld:0.020,51.28,51.51,51.53,51.59,51.67,51.68,51.70,51.71,51.71
thld:0.025,52.26,52.42,52.39,52.54,52.64,52.70,52.70,52.75,52.75
thld:0.030,52.75,52.90,52.79,53.05,53.25,53.35,53.38,53.43,53.43
thld:0.035,53.15,53.23,53.18,53.49,53.75,53.82,53.90,54.00,54.06
thld:0.040,53.52,53.59,53.49,53.94,54.20,54.33,54.41,54.54,54.60
thld:0.045,53.76,53.74,53.71,54.22,54.59,54.74,54.87,54.96,55.07
thld:0.050,53.85,53.83,53.85,54.50,54.80,55.04,55.16,55.35,55.47
thld:0.100,55.97,54.92,54.51,55.49,56.01,56.92,57.23,57.94,58.26
